date,store_id,store_name,sku_id,sku_name,category,units_sold,price,margin_pct
2017-12-20,STR-303,Maple Ridge Foods,SKU-001,Whole Milk 1gal,Dairy,24,4.29,0.28
2017-12-21,STR-303,Maple Ridge Foods,SKU-001,Whole Milk 1gal,Dairy,29,4.29,0.28
2017-12-22,STR-303,Maple Ridge Foods,SKU-001,Whole Milk 1gal,Dairy,22,4.29,0.28
2017-12-23,STR-303,Maple Ridge Foods,SKU-001,Whole Milk 1gal,Dairy,27,4.29,0.28
2017-12-24,STR-303,Maple Ridge Foods,SKU-001,Whole Milk 1gal,Dairy,27,4.29,0.28
2017-12-25,STR-303,Maple Ridge Foods,SKU-001,Whole Milk 1gal,Dairy,13,4.29,0.28
2017-12-26,STR-303,Maple Ridge Foods,SKU-001,Whole Milk 1gal,Dairy,16,4.29,0.28
2017-12-27,STR-303,Maple Ridge Foods,SKU-001,Whole Milk 1gal,Dairy,16,4.29,0.28
2017-12-28,STR-303,Maple Ridge Foods,SKU-001,Whole Milk 1gal,Dairy,17,4.29,0.28
2017-12-29,STR-303,Maple Ridge Foods,SKU-001,Whole Milk 1gal,Dairy,21,4.29,0.28
2017-12-30,STR-303,Maple Ridge Foods,SKU-001,Whole Milk 1gal,Dairy,31,4.29,0.28
2017-12-31,STR-303,Maple Ridge Foods,SKU-001,Whole Milk 1gal,Dairy,19,4.29,0.28
2017-10-03,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,35,4.29,0.28
2017-10-04,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,26,4.29,0.28
2017-10-05,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,25,4.29,0.28
2017-10-06,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,36,4.29,0.28
2017-10-07,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,25,4.29,0.28
2017-10-08,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,39,4.29,0.28
2017-10-09,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,23,4.29,0.28
2017-10-10,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,17,4.29,0.28
2017-10-11,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,35,4.29,0.28
2017-10-12,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,18,4.29,0.28
2017-10-13,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,27,4.29,0.28
2017-10-14,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,30,4.29,0.28
2017-10-15,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,25,4.29,0.28
2017-10-16,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,9,4.29,0.28
2017-10-17,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,21,4.29,0.28
2017-10-18,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,32,4.29,0.28
2017-10-19,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,31,4.29,0.28
2017-10-20,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,34,4.29,0.28
2017-10-21,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,34,4.29,0.28
2017-10-22,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,27,4.29,0.28
2017-10-23,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,14,4.29,0.28
2017-10-24,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,19,4.29,0.28
2017-10-25,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,22,4.29,0.28
2017-10-26,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,17,4.29,0.28
2017-10-27,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,18,4.29,0.28
2017-10-28,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,21,4.29,0.28
2017-10-29,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,25,4.29,0.28
2017-10-30,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,17,4.29,0.28
2017-10-31,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,13,4.29,0.28
2017-11-01,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,27,4.29,0.28
2017-11-02,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,25,4.29,0.28
2017-11-03,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,30,4.29,0.28
2017-11-04,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,38,4.29,0.28
2017-11-05,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,31,4.29,0.28
2017-11-06,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,22,4.29,0.28
2017-11-07,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,20,4.29,0.28
2017-11-08,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,25,4.29,0.28
2017-11-09,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,23,4.29,0.28
2017-11-10,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,29,4.29,0.28
2017-11-11,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,34,4.29,0.28
2017-11-12,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,30,4.29,0.28
2017-11-13,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,18,4.29,0.28
2017-11-14,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,21,4.29,0.28
2017-11-15,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,16,4.29,0.28
2017-11-16,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,25,4.29,0.28
2017-11-17,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,33,4.29,0.28
2017-11-18,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,39,4.29,0.28
2017-11-19,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,29,4.29,0.28
2017-11-20,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,24,4.29,0.28
2017-11-21,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,27,4.29,0.28
2017-11-22,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,26,4.29,0.28
2017-11-23,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,26,4.29,0.28
2017-11-24,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,33,4.29,0.28
2017-11-25,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,32,4.29,0.28
2017-11-26,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,33,4.29,0.28
2017-11-27,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,17,4.29,0.28
2017-11-28,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,25,4.29,0.28
2017-11-29,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,20,4.29,0.28
2017-11-30,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,30,4.29,0.28
2017-12-01,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,17,4.29,0.28
2017-12-02,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,29,4.29,0.28
2017-12-03,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,19,4.29,0.28
2017-12-04,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,11,4.29,0.28
2017-12-05,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,12,4.29,0.28
2017-12-06,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,17,4.29,0.28
2017-12-07,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,25,4.29,0.28
2017-12-08,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,22,4.29,0.28
2017-12-09,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,24,4.29,0.28
2017-12-10,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,27,4.29,0.28
2017-12-11,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,18,4.29,0.28
2017-12-12,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,22,4.29,0.28
2017-12-13,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,12,4.29,0.28
2017-12-14,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,29,4.29,0.28
2017-12-15,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,25,4.29,0.28
2017-12-16,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,21,4.29,0.28
2017-12-17,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,18,4.29,0.28
2017-12-18,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,18,4.29,0.28
2017-12-19,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,19,4.29,0.28
2017-12-20,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,17,4.29,0.28
2017-12-21,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,17,4.29,0.28
2017-12-22,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,22,4.29,0.28
2017-12-23,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,23,4.29,0.28
2017-12-24,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,25,4.29,0.28
2017-12-25,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,16,4.29,0.28
2017-12-26,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,18,4.29,0.28
2017-12-27,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,15,4.29,0.28
2017-12-28,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,26,4.29,0.28
2017-12-29,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,28,4.29,0.28
2017-12-30,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,21,4.29,0.28
2017-12-31,STR-304,Sunrise Fresh Mart,SKU-001,Whole Milk 1gal,Dairy,23,4.29,0.28
2017-10-03,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,18,4.29,0.28
2017-10-04,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,20,4.29,0.28
2017-10-05,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,26,4.29,0.28
2017-10-06,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,16,4.29,0.28
2017-10-07,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,19,4.29,0.28
2017-10-08,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,30,4.29,0.28
2017-10-09,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,20,4.29,0.28
2017-10-10,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,14,4.29,0.28
2017-10-11,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,17,4.29,0.28
2017-10-12,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,25,4.29,0.28
2017-10-13,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,19,4.29,0.28
2017-10-14,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,19,4.29,0.28
2017-10-15,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,25,4.29,0.28
2017-10-16,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,15,4.29,0.28
2017-10-17,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,22,4.29,0.28
2017-10-18,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,16,4.29,0.28
2017-10-19,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,19,4.29,0.28
2017-10-20,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,19,4.29,0.28
2017-10-21,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,21,4.29,0.28
2017-10-22,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,29,4.29,0.28
2017-10-23,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,14,4.29,0.28
2017-10-24,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,8,4.29,0.28
2017-10-25,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,20,4.29,0.28
2017-10-26,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,17,4.29,0.28
2017-10-27,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,18,4.29,0.28
2017-10-28,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,27,4.29,0.28
2017-10-29,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,24,4.29,0.28
2017-10-30,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,16,4.29,0.28
2017-10-31,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,15,4.29,0.28
2017-11-01,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,19,4.29,0.28
2017-11-02,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,17,4.29,0.28
2017-11-03,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,18,4.29,0.28
2017-11-04,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,19,4.29,0.28
2017-11-05,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,25,4.29,0.28
2017-11-06,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,20,4.29,0.28
2017-11-07,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,23,4.29,0.28
2017-11-08,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,19,4.29,0.28
2017-11-09,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,21,4.29,0.28
2017-11-10,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,14,4.29,0.28
2017-11-11,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,16,4.29,0.28
2017-11-12,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,21,4.29,0.28
2017-11-13,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,24,4.29,0.28
2017-11-14,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,10,4.29,0.28
2017-11-15,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,12,4.29,0.28
2017-11-16,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,26,4.29,0.28
2017-11-17,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,25,4.29,0.28
2017-11-18,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,24,4.29,0.28
2017-11-19,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,22,4.29,0.28
2017-11-20,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,13,4.29,0.28
2017-11-21,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,19,4.29,0.28
2017-11-22,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,18,4.29,0.28
2017-11-23,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,23,4.29,0.28
2017-11-24,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,24,4.29,0.28
2017-11-25,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,23,4.29,0.28
2017-11-26,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,19,4.29,0.28
2017-11-27,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,13,4.29,0.28
2017-11-28,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,16,4.29,0.28
2017-11-29,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,23,4.29,0.28
2017-11-30,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,27,4.29,0.28
2017-12-01,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,9,4.29,0.28
2017-12-02,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,20,4.29,0.28
2017-12-03,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,14,4.29,0.28
2017-12-04,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,9,4.29,0.28
2017-12-05,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,9,4.29,0.28
2017-12-06,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,18,4.29,0.28
2017-12-07,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,13,4.29,0.28
2017-12-08,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,15,4.29,0.28
2017-12-09,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,24,4.29,0.28
2017-12-10,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,12,4.29,0.28
2017-12-11,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,10,4.29,0.28
2017-12-12,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,16,4.29,0.28
2017-12-13,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,17,4.29,0.28
2017-12-14,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,17,4.29,0.28
2017-12-15,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,18,4.29,0.28
2017-12-16,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,18,4.29,0.28
2017-12-17,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,11,4.29,0.28
2017-12-18,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,4,4.29,0.28
2017-12-19,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,16,4.29,0.28
2017-12-20,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,13,4.29,0.28
2017-12-21,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,10,4.29,0.28
2017-12-22,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,14,4.29,0.28
2017-12-23,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,22,4.29,0.28
2017-12-24,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,14,4.29,0.28
2017-12-25,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,17,4.29,0.28
2017-12-26,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,12,4.29,0.28
2017-12-27,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,15,4.29,0.28
2017-12-28,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,13,4.29,0.28
2017-12-29,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,18,4.29,0.28
2017-12-30,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,19,4.29,0.28
2017-12-31,STR-305,Pinecrest Provisions,SKU-001,Whole Milk 1gal,Dairy,24,4.29,0.28
2017-10-03,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,13,4.29,0.28
2017-10-04,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,18,4.29,0.28
2017-10-05,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,21,4.29,0.28
2017-10-06,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,19,4.29,0.28
2017-10-07,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,24,4.29,0.28
2017-10-08,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,22,4.29,0.28
2017-10-09,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,13,4.29,0.28
2017-10-10,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,16,4.29,0.28
2017-10-11,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,20,4.29,0.28
2017-10-12,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,15,4.29,0.28
2017-10-13,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,24,4.29,0.28
2017-10-14,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,29,4.29,0.28
2017-10-15,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,23,4.29,0.28
2017-10-16,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,9,4.29,0.28
2017-10-17,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,14,4.29,0.28
2017-10-18,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,15,4.29,0.28
2017-10-19,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,21,4.29,0.28
2017-10-20,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,17,4.29,0.28
2017-10-21,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,17,4.29,0.28
2017-10-22,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,14,4.29,0.28
2017-10-23,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,19,4.29,0.28
2017-10-24,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,16,4.29,0.28
2017-10-25,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,16,4.29,0.28
2017-10-26,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,25,4.29,0.28
2017-10-27,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,15,4.29,0.28
2017-10-28,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,21,4.29,0.28
2017-10-29,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,15,4.29,0.28
2017-10-30,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,13,4.29,0.28
2017-10-31,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,20,4.29,0.28
2017-11-01,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,21,4.29,0.28
2017-11-02,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,27,4.29,0.28
2017-11-03,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,20,4.29,0.28
2017-11-04,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,20,4.29,0.28
2017-11-05,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,21,4.29,0.28
2017-11-06,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,10,4.29,0.28
2017-11-07,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,21,4.29,0.28
2017-11-08,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,15,4.29,0.28
2017-11-09,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,18,4.29,0.28
2017-11-10,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,20,4.29,0.28
2017-11-11,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,25,4.29,0.28
2017-11-12,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,24,4.29,0.28
2017-11-13,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,21,4.29,0.28
2017-11-14,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,31,4.29,0.28
2017-11-15,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,17,4.29,0.28
2017-11-16,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,22,4.29,0.28
2017-11-17,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,21,4.29,0.28
2017-11-18,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,22,4.29,0.28
2017-11-19,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,26,4.29,0.28
2017-11-20,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,9,4.29,0.28
2017-11-21,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,11,4.29,0.28
2017-11-22,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,20,4.29,0.28
2017-11-23,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,20,4.29,0.28
2017-11-24,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,23,4.29,0.28
2017-11-25,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,22,4.29,0.28
2017-11-26,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,24,4.29,0.28
2017-11-27,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,11,4.29,0.28
2017-11-28,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,10,4.29,0.28
2017-11-29,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,20,4.29,0.28
2017-11-30,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,21,4.29,0.28
2017-12-01,STR-306,Bayview Fresh,SKU-001,Whole Milk 1gal,Dairy,11,4.29,0.28
